subpopulation,value_population,treatment,value,outcome,ate,ate_p,iscore,size,size_protected,size_treated,support,ni_score1,ni_score2,ni_score3,p_v1,p_v2,utility,std,kl,emd,diff_means
Educational attainment,Professional Degree,Age,0-16,Total person's income,,,,8925,3920,0,0.023664324539307967,,,,,,,136416.64067931462,624333494.9982541,36471.2943877551,36471.294387755115
Educational attainment,Bachelor's degree,Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Total person's income,-8139.813911654965,,,80511,41575,302,0.2134720933315657,,,,,,,72949.18374679209,2893164366.5474243,16467.845580276608,16466.632832230905
Educational attainment,Bachelor's degree,Citizenship status,Born in the U.S.,Total person's income,4857.31038215998,2176.096625562459,2681.213756597521,80511,41575,68400,0.2134720933315657,0.23518505444961468,0.1254630107591872,0.21440134820777268,[1.42907329e-11],[0.00267255],0.045768704615023165,72949.18374679209,2893164366.5474243,16467.845580276608,16466.632832230905
Educational attainment,Bachelor's degree,Citizenship status,U.S. citizen by naturalization,Total person's income,,3429.5479638965044,,80511,41575,7005,0.2134720933315657,,,,,,,72949.18374679209,2893164366.5474243,16467.845580276608,16466.632832230905
Educational attainment,Bachelor's degree,Citizenship status,Born abroad of American parent(s),Total person's income,,,,80511,41575,1005,0.2134720933315657,,,,,,,72949.18374679209,2893164366.5474243,16467.845580276608,16466.632832230905
Educational attainment,Bachelor's degree,Citizenship status,Not a citizen of the U.S.,Total person's income,-13384.13288466022,-13335.751781693834,48.38110296638479,80511,41575,3799,0.2134720933315657,0.004826425492735709,0.002416131592303472,0.004344833050485497,[2.38392272e-28],[2.26972487e-26],0.0009275006064633113,72949.18374679209,2893164366.5474243,16467.845580276608,16466.632832230905
Educational attainment,Master's degree,Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Total person's income,-14826.644472570304,,,35003,19576,126,0.09280922709797162,,,,,,,80855.00939183442,1417602867.3171597,17826.189619942787,17826.026154474865
Educational attainment,Master's degree,Citizenship status,Born in the U.S.,Total person's income,-6621.797518280364,,,35003,19576,28576,0.09280922709797162,,,,,,,80855.00939183442,1417602867.3171597,17826.189619942787,17826.026154474865
Educational attainment,Master's degree,Citizenship status,U.S. citizen by naturalization,Total person's income,12260.31217429816,7031.320058089012,5228.992116209149,35003,19576,3493,0.09280922709797162,0.4072005967244239,0.23006532531936452,0.37537842364834895,[1.78552818e-17],[1.49252709e-06],0.034838581368058216,80855.00939183442,1417602867.3171597,17826.189619942787,17826.026154474865
Educational attainment,Master's degree,Citizenship status,Born abroad of American parent(s),Total person's income,,,,35003,19576,460,0.09280922709797162,,,,,,,80855.00939183442,1417602867.3171597,17826.189619942787,17826.026154474865
Educational attainment,Master's degree,Citizenship status,Not a citizen of the U.S.,Total person's income,,-9131.071906943122,,35003,19576,2348,0.09280922709797162,,,,,,,80855.00939183442,1417602867.3171597,17826.189619942787,17826.026154474865
Educational attainment,No Degree,Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Total person's income,,,,212731,97482,1113,0.5640487869547925,,,,,,,39969.77122932968,3749041120.442794,7987.828799162923,7985.714767854573
Educational attainment,No Degree,Citizenship status,Born in the U.S.,Total person's income,2046.1664387590245,1737.7242797817707,308.4421589772537,212731,97482,180109,0.5640487869547925,0.0303733862775849,0.015303796228291033,0.027378031923112278,[1.7624864e-17],[2.10551796e-10],0.015442545695441066,39969.77122932968,3749041120.442794,7987.828799162923,7985.714767854573
Educational attainment,No Degree,Citizenship status,U.S. citizen by naturalization,Total person's income,2984.039711525358,2339.9071252641734,644.1325862611848,212731,97482,14636,0.5640487869547925,0.062382559040191854,0.03169351909645457,0.056323566545266934,[2.86954684e-18],[3.83359898e-10],0.03176923938682535,39969.77122932968,3749041120.442794,7987.828799162923,7985.714767854573
Educational attainment,No Degree,Citizenship status,Born abroad of American parent(s),Total person's income,,,,212731,97482,1978,0.5640487869547925,,,,,,,39969.77122932968,3749041120.442794,7987.828799162923,7985.714767854573
Educational attainment,No Degree,Citizenship status,Not a citizen of the U.S.,Total person's income,-7077.525098509701,-6987.4637613477025,90.06133716199838,212731,97482,14895,0.5640487869547925,0.008965699968899732,0.0044929432539915215,0.008072759189710288,[1.49315305e-96],[8.49496796e-67],0.004553430028334242,39969.77122932968,3749041120.442794,7987.828799162923,7985.714767854573
Educational attainment,Associate's degree,Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Total person's income,-8068.09989042049,-9090.482545223764,1022.3826548032739,34024,18996,176,0.0902134429272173,0.0971855834703449,0.04983453202631327,0.08790802018433086,[0.01612879],[0.01664821],0.007930485161743798,44372.150983874795,698215537.6324012,7891.287692145711,7862.108285954935
Educational attainment,Associate's degree,Citizenship status,Born in the U.S.,Total person's income,3341.03473448335,2254.0895468104864,1086.9451876728635,34024,18996,29889,0.0902134429272173,0.10299560634325866,0.052896841069178135,0.0931924794609138,[5.6631345e-06],[0.00481729],0.008407214427093017,44372.150983874795,698215537.6324012,7891.287692145711,7862.108285954935
Educational attainment,Associate's degree,Citizenship status,U.S. citizen by naturalization,Total person's income,,,,34024,18996,2490,0.0902134429272173,,,,,,,44372.150983874795,698215537.6324012,7891.287692145711,7862.108285954935
Educational attainment,Associate's degree,Citizenship status,Born abroad of American parent(s),Total person's income,,8282.220412785704,,34024,18996,353,0.0902134429272173,,,,,,,44372.150983874795,698215537.6324012,7891.287692145711,7862.108285954935
Educational attainment,Associate's degree,Citizenship status,Not a citizen of the U.S.,Total person's income,-11921.301361176585,-9235.43441138399,2685.866949792595,34024,18996,1116,0.0902134429272173,0.23554085483281129,0.1256664565698119,0.214730278134165,[1.03247853e-18],[2.93311906e-10],0.01937155769120199,44372.150983874795,698215537.6324012,7891.287692145711,7862.108285954935
Educational attainment,Doctorate degree,Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Total person's income,,62992.9940828401,,5956,2545,28,0.015792125149144902,,,,,,,102125.82500779377,239642805.44186175,21558.235756385075,21548.01964636543
Educational attainment,Doctorate degree,Citizenship status,Born in the U.S.,Total person's income,,,,5956,2545,4341,0.015792125149144902,,,,,,,102125.82500779377,239642805.44186175,21558.235756385075,21548.01964636543
Educational attainment,Doctorate degree,Citizenship status,U.S. citizen by naturalization,Total person's income,17205.391279600604,10794.159940209182,6411.231339391423,5956,2545,884,0.015792125149144902,0.4732994635275187,0.274258629763687,0.43842549284604826,[3.73549454e-06],[0.02617094],0.006923670251600327,102125.82500779377,239642805.44186175,21558.235756385075,21548.01964636543
Educational attainment,Doctorate degree,Citizenship status,Born abroad of American parent(s),Total person's income,,,,5956,2545,76,0.015792125149144902,,,,,,,102125.82500779377,239642805.44186175,21558.235756385075,21548.01964636543
Educational attainment,Doctorate degree,Citizenship status,Not a citizen of the U.S.,Total person's income,-23714.936549822014,-21407.48815199276,2307.4483978292556,5956,2545,627,0.015792125149144902,0.20605797738921228,0.10896575676869302,0.18752517981876438,[3.67318372e-08],[7.23352119e-05],0.002961421108313829,102125.82500779377,239642805.44186175,21558.235756385075,21548.01964636543
Educational attainment,Professional Degree,Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Total person's income,,,,8925,3920,31,0.023664324539307967,,,,,,,136416.64067931462,581705154.8419232,34464.53928571429,34464.53928571429
Educational attainment,Professional Degree,Citizenship status,Born in the U.S.,Total person's income,6310.842072755273,,,8925,3920,7271,0.023664324539307967,,,,,,,136416.64067931462,581705154.8419232,34464.53928571429,34464.53928571429
Educational attainment,Professional Degree,Citizenship status,U.S. citizen by naturalization,Total person's income,16295.353327426623,24616.54993341076,8321.196605984136,8925,3920,1077,0.023664324539307967,0.5648740112851728,0.3403591972028813,0.5271171967933586,[0.00023607],[1.67857574e-06],0.012473872415168301,136416.64067931462,581705154.8419232,34464.53928571429,34464.53928571429
Educational attainment,Professional Degree,Citizenship status,Born abroad of American parent(s),Total person's income,,,,8925,3920,110,0.023664324539307967,,,,,,,136416.64067931462,581705154.8419232,34464.53928571429,34464.53928571429
Educational attainment,Professional Degree,Citizenship status,Not a citizen of the U.S.,Total person's income,-55296.945152443834,-43292.37040586112,12004.574746582715,8925,3920,436,0.023664324539307967,0.6989435452943478,0.45131388325778443,0.6605442662873566,[1.34679091e-16],[1.70252511e-08],0.01563133389000307,136416.64067931462,581705154.8419232,34464.53928571429,34464.53928571429
Educational attainment,Bachelor's degree,Marital status,Never Married,Total person's income,-28744.642763257136,-12363.802900521558,16380.839862735578,80511,41575,21400,0.2134720933315657,0.8056479329970073,0.5591462067725939,0.7710554827756431,[0.],[5.17912184e-98],0.16459882798289752,72949.18374679209,2885783537.879204,15842.168514732411,15840.102850270596
Educational attainment,Bachelor's degree,Marital status,Divorced,Total person's income,,10814.111119524685,,80511,41575,7218,0.2134720933315657,,,,,,,72949.18374679209,2885783537.879204,15842.168514732411,15840.102850270596
Educational attainment,Bachelor's degree,Marital status,Separated,Total person's income,-12137.900624203132,,,80511,41575,844,0.2134720933315657,,,,,,,72949.18374679209,2885783537.879204,15842.168514732411,15840.102850270596
Educational attainment,Bachelor's degree,Marital status,Widowed,Total person's income,-5426.551250427372,4911.128448511459,10337.679698938831,80511,41575,1397,0.2134720933315657,0.644335699769771,0.40362402778932394,0.605600598166637,[0.00584846],[0.00336964],0.12927882741348035,72949.18374679209,2885783537.879204,15842.168514732411,15840.102850270596
Educational attainment,Bachelor's degree,Marital status,Married,Total person's income,24606.271905105452,5408.4697038566155,19197.802201248836,80511,41575,49652,0.2134720933315657,0.85336081306877,0.6170650356376034,0.8223255255340164,[0.],[1.75631601e-24],0.17554355133572636,72949.18374679209,2885783537.879204,15842.168514732411,15840.102850270596
Educational attainment,Master's degree,Marital status,Never Married,Total person's income,-25627.850573790376,-7315.616335300059,18312.234238490317,35003,19576,6182,0.09280922709797162,0.8397825660075141,0.5997282997856508,0.8075850577731024,[4.89047762e-114],[8.34323412e-12],0.0749513450277924,80855.00939183442,1385694164.528,17903.032693093584,17903.032693093584
Educational attainment,Master's degree,Marital status,Divorced,Total person's income,-6959.698289024425,5888.843411421287,12848.541700445712,35003,19576,3265,0.09280922709797162,0.7233090694839256,0.47398580768569143,0.6853734040648738,[2.81361464e-06],[8.05240702e-06],0.06360897590476675,80855.00939183442,1385694164.528,17903.032693093584,17903.032693093584
Educational attainment,Master's degree,Marital status,Separated,Total person's income,-8096.316037395969,,,35003,19576,320,0.09280922709797162,,,,,,,80855.00939183442,1385694164.528,17903.032693093584,17903.032693093584
Educational attainment,Master's degree,Marital status,Widowed,Total person's income,-12697.389051693142,,,35003,19576,706,0.09280922709797162,,,,,,,80855.00939183442,1385694164.528,17903.032693093584,17903.032693093584
Educational attainment,Master's degree,Marital status,Married,Total person's income,22127.655853328935,1945.1230629062484,20182.532790422687,35003,19576,24530,0.09280922709797162,0.8671126203528129,0.6354627870200531,0.8373944502485314,[1.68440458e-122],[0.02749466],0.07771793170369705,80855.00939183442,1385694164.528,17903.032693093584,17903.032693093584
Educational attainment,No Degree,Marital status,Never Married,Total person's income,-21813.21116178835,-14045.673104617748,7767.538057170601,212731,97482,75768,0.5640487869547925,0.5401034958157541,0.3218433041071954,0.5029568447396336,[0.],[0.],0.2836921981660003,39969.77122932968,3739846311.7152686,7972.8343489054405,7969.862600274922
Educational attainment,No Degree,Marital status,Divorced,Total person's income,5092.020673598614,9035.259233816236,3943.238560217622,212731,97482,25076,0.5640487869547925,0.3258643020212415,0.178942329687641,0.29875045460224403,[3.98459553e-80],[4.13170675e-221],0.16850983152058857,39969.77122932968,3739846311.7152686,7972.8343489054405,7969.862600274922
Educational attainment,No Degree,Marital status,Separated,Total person's income,-3887.4034448638085,,,212731,97482,4539,0.5640487869547925,,,,,,,39969.77122932968,3739846311.7152686,7972.8343489054405,7969.862600274922
Educational attainment,No Degree,Marital status,Widowed,Total person's income,4305.3224948476345,9668.13243860002,5362.809943752385,212731,97482,6461,0.5640487869547925,0.41508046860073755,0.2351996787400895,0.3828559999929383,[1.51090737e-17],[3.19378249e-99],0.2159494623743809,39969.77122932968,3739846311.7152686,7972.8343489054405,7969.862600274922
Educational attainment,No Degree,Marital status,Married,Total person's income,17754.89879276581,6650.825859115506,11104.072933650303,212731,97482,100887,0.5640487869547925,0.6705752387718343,0.42604463481193455,0.6318874569375872,[0.],[1.56184016e-250],0.35641535357759474,39969.77122932968,3739846311.7152686,7972.8343489054405,7969.862600274922
Educational attainment,Associate's degree,Marital status,Never Married,Total person's income,-18449.712298861516,-11176.427516164036,7273.284782697479,34024,18996,8139,0.0902134429272173,0.5168018583392766,0.30487544881458584,0.48034784838215705,[1.60723757e-238],[7.1985049e-71],0.04333383320523535,44372.150983874795,732151980.2137983,8505.473889239838,8501.451358180668
